Date,Close,Equity
577.32,24933.8,76742.3
573.88,25872.2,76742.3
571.99,26612.2,76742.3
575.29,35699.7,76742.3
598.84,30690,76742.3
609.55,25286.5,76742.3
605.76,24324.8,76742.3
610.44,30033.8,76742.3
613.21,36328.3,76742.3
625.57,28333.3,76742.3
623.16,15279.3,76742.3
624.52,36544,76742.3
605.61,27944.9,76742.3
607.98,27515.1,76742.3
608.61,24244.5,76742.3
609.54,22687.2,76742.3
608.11,21847,76742.3
607.78,15894.3,76742.3
607.08,16329.9,76742.3
610.7,21236.5,76742.3
609.85,22607.7,76742.3
609.24,36862.4,76742.3
597.16,22441.5,76742.3
595.63,25921.9,76742.3
602.92,13472.8,76742.3
602.59,13278,76742.3
601.49,27504.6,76742.3
606.54,25546.7,76742.3
605.47,18936.2,76742.3
604.67,25321,76742.3
604.7,23952.6,76742.3
608.14,16932.6,76742.3
613.41,16534.5,76742.3
610.69,21946.1,76742.3
611.6,24993.3,76742.3
608.96,23401.3,76742.3
611.82,21625.6,76742.3
610.97,32725.1,76742.3
616.03,13620.9,76742.3
617.65,13430.3,76742.3
615.77,25230.9,76742.3
617.29,55765.9,76742.3
640.45,26952.7,76742.3
635.99,25614.7,76742.3
635.6,31421.8,76742.3
637.92,12381.2,76742.3
637.03,12886.2,76742.3
640.12,27691.1,76742.3
637.37,24598.1,76742.3
635.34,35289,76742.3
629.06,20944,76742.3
628.34,28088,76742.3
630.45,37097.2,76742.3
655.48,21907.3,76742.3
653.03,33243.1,76742.3
650.49,36742.9,76742.3
651.0,47670.4,76742.3
674.67,46557.4,76742.3
682.3,38968.3,76742.3
686.24,54028.3,76742.3
714.95,39328.5,76742.3
697.27,38046.6,76742.3
698.67,68064.9,76742.3
726.76,39043.3,76742.3
733.51,96409.4,76742.3
684.87,48235.2,76742.3
702.08,22019,76742.3
702.11,25809.9,76742.3
709.91,30743.7,76742.3
705.4,39732.3,76742.3
710.9,70698.2,76742.3
721.42,33327.5,76742.3
714.57,25583.4,76742.3
714.97,27601.8,76742.3
704.27,36136.7,76742.3
701.97,37752.3,76742.3
704.56,41401.2,76742.3
711.1,79569.1,76742.3
740.28,62772.5,76742.3
737.53,39708.2,76742.3
746.96,25625.8,76742.3
747.89,47423.3,76742.3
728.51,32508.2,76742.3
736.19,44441.4,76742.3
749.34,37869.3,76742.3
741.07,37239.4,76742.3
735.31,28846.9,76742.3
740.39,22578.2,76742.3
734.14,21354.2,76742.3
729.42,34117.3,76742.3
733.3,32567.8,76742.3
732.56,39277.4,76742.3
742.49,54029.2,76742.3
752.63,63217.8,76742.3
770.94,38445.5,76742.3
764.24,19164,76742.3
766.39,51165,76742.3
754.34,33430.3,76742.3
758.21,34864.8,76742.3
765.56,28780.2,76742.3
768.49,24177,76742.3
770.48,18018,76742.3
774.0,17140,76742.3
767.91,28759.7,76742.3
778.47,33108.7,76742.3
778.74,24782.5,76742.3
776.5,26224.2,76742.3
775.21,27607.6,76742.3
782.05,23581.3,76742.3
787.17,14532.7,76742.3
789.01,25460.5,76742.3
789.79,34480.2,76742.3
799.1,65293.6,76742.3
829.21,70557.6,76742.3
860.15,102224,76742.3
917.17,46030.1,76742.3
891.07,42483.3,76742.3
891.07,38787.6,76742.3
898.38,49691.6,76742.3
925.78,77285.8,76742.3
972.17,61124.6,76742.3
971.08,70839.8,76742.3
959.04,27559.3,76742.3
963.38,41148.5,76742.3
995.44,64951.6,76742.3
1017.05,54788,76742.3
1033.3,156272,76742.3
1135.41,240008,76742.3
989.35,194291,76742.3
886.16,130663,76742.3
888.87,76906,76742.3
900.86,62579.5,76742.3
899.78,53709.5,76742.3
904.37,194437,76742.3
785.43,120242,76742.3
810.11,89862,76742.3
824.83,44207.7,76742.3
819.63,24401.4,76742.3
821.17,33222.9,76742.3
827.34,82208,76742.3
899.66,69258.2,76742.3
872.03,58440.9,76742.3
895.21,38865.5,76742.3
892.91,40378.2,76742.3
919.84,47927.3,76742.3
918.84,32744.4,76742.3
921.46,58874.3,76742.3
893.75,37902.2,76742.3
894.41,33800.2,76742.3
915.56,30968.5,76742.3
918.01,14307.4,76742.3
918.51,11052.3,76742.3
914.55,19062.2,76742.3
920.73,54670.2,76742.3
965.49,45223.3,76742.3
982.43,50863.9,76742.3
1003.97,61671.9,76742.3
1013.02,39461.6,76742.3
1031.85,31058.5,76742.3
1016.11,32019.8,76742.3
1024.67,39553.2,76742.3
1049.56,65145.1,76742.3
1055.49,146746,76742.3
978.96,62133,76742.3
997.61,28319.4,76742.3
1008.32,14750.4,76742.3
996.52,32908.6,76742.3
995.36,39537.9,76742.3
1008.34,23359.2,76742.3
1008.19,38080.2,76742.3
1031.93,45711.8,76742.3
1049.41,25362,76742.3
1052.28,17953.2,76742.3
1048.89,31010.8,76742.3
1077.56,57048.9,76742.3
1119.03,47913.3,76742.3
1120.46,65737.1,76742.3
1171.91,108171,76742.3
1176.49,45860.5,76742.3
1149.05,30764.8,76742.3
1171.58,35468.8,76742.3
1188.83,50579.8,76742.3
1189.27,51153.8,76742.3
1222.66,78492,76742.3
1255.47,67275.5,76742.3
1283.3,38418.2,76742.3
1264.32,25430.2,76742.3
1271.22,31026.9,76742.3
1277.01,87722,76742.3
1232.69,97875.2,76742.3
1146.97,59860.6,76742.3
1191.33,190473,76742.3
1112.39,70747.2,76742.3
1179.22,44412.1,76742.3
1225.11,60460.9,76742.3
1238.19,45142.1,76742.3
1243.14,43592.4,76742.3
1253.43,132773,76742.3
1172.88,163739,76742.3
1071.71,210424,76742.3
971.38,106445,76742.3
1022.6,61431.4,76742.3
1047.51,92591.3,76742.3
1121.29,115286,76742.3
1044.72,56517.9,76742.3
1035.03,132600,76742.3
939.7,127045,76742.3
966.3,85332.4,76742.3
969.44,91256.4,76742.3
1045.14,80000.9,76742.3
1044.42,68852.5,76742.3
1041.9,74984.9,76742.3
1037.91,90987.9,76742.3
1079.11,50658.4,76742.3
1086.12,70980.7,76742.3
1097.4,98499.3,76742.3
1147.56,70998.9,76742.3
1141.77,69469.4,76742.3
1129.87,92357.6,76742.3
1188.7,59746.6,76742.3
1190.49,33180.6,76742.3
1180.78,45351.1,76742.3
1204.34,40013.1,76742.3
1206.71,37394.8,76742.3
1220.74,44783.2,76742.3
1212.53,66051.9,76742.3
1176.2,47217.5,76742.3
1177.33,28384.6,76742.3
1176.99,18930.3,76742.3
1176.8,46483.5,76742.3
1194.01,52747.5,76742.3
1206.09,43347.2,76742.3
1215.2,55194.9,76742.3
1238.09,41344,76742.3
1249.64,43814.6,76742.3
1240.89,42608,76742.3
1249.14,38542.2,76742.3
1248.18,43885.8,76742.3
1264.31,58908.7,76742.3
1286.63,61771.5,76742.3
1332.91,77569.4,76742.3
1329.62,40969.3,76742.3
1336.28,40643,76742.3
1351.91,100438,76742.3
1415.81,70004.8,76742.3
1445.93,81717.4,76742.3
1485.55,136711,76742.3
1516.76,120379,76742.3
1507.77,59602,76742.3
1545.29,71355.6,76742.3
1554.45,107227,76742.3
1664.47,127229,76742.3
1697.5,89679.8,76742.3
1752.31,109009,76742.3
1819.29,109341,76742.3
1686.39,75467.9,76742.3
1763.74,40635.4,76742.3
1772.55,80241.7,76742.3
1708.92,75541.4,76742.3
1729.34,94618.7,76742.3
1801.3,73095.5,76742.3
1880.99,98759.1,76742.3
1962.0,89862,76742.3
2040.18,78775.3,76742.3
2044.19,174377,76742.3
2124.41,114179,76742.3
2272.58,149255,76742.3
2445.28,248439,76742.3
2306.96,191494,76742.3
2244.89,222953,76742.3
2052.43,125004,76742.3
2189.02,92235.7,76742.3
2278.21,120964,76742.3
2192.55,117749,76742.3
2303.34,122696,76742.3
2412.65,83028.4,76742.3
2492.6,70956.5,76742.3
2545.43,59479,76742.3
2524.06,86686.4,76742.3
2704.96,192228,76742.3
2870.5,122676,76742.3
2691.51,95420.4,76742.3
2798.78,67045,76742.3
2811.43,86516.6,76742.3
2900.25,83026.1,76742.3
2973.45,217963,76742.3
2656.77,116738,76742.3
2712.99,174189,76742.3
2467.27,262787,76742.3
2442.46,117206,76742.3
2508.58,95948.3,76742.3
2655.1,92004.2,76742.3
2539.56,81829.2,76742.3
2616.82,111304,76742.3
2754.38,116034,76742.3
2677.62,78297.6,76742.3
2722.84,56938.1,76742.3
2710.37,86964.2,76742.3
2590.05,86972.4,76742.3
2541.62,165826,76742.3
2446.05,159264,76742.3
2583.75,110424,76742.3
2577.74,75323.9,76742.3
2558.37,73001.6,76742.3
2480.61,66320,76742.3
2424.61,67757.3,76742.3
2536.46,83418.2,76742.3
2572.47,80675.1,76742.3
2617.32,89719.2,76742.3
2627.86,60155.4,76742.3
2614.24,90447.9,76742.3
2513.88,54508.8,76742.3
2564.86,39162,76742.3
2511.43,123798,76742.3
2344.02,146630,76742.3
2324.29,109523,76742.3
2403.09,88166.4,76742.3
2362.44,114411,76742.3
2234.17,155317,76742.3
1975.08,189643,76742.3
1914.09,176888,76742.3
2233.39,202621,76742.3
2320.23,154319,76742.3
2282.58,310335,76742.3
2866.02,193757,76742.3
2675.08,121918,76742.3
2836.53,108230,76742.3
2756.61,83009.2,76742.3
2763.42,205883,76742.3
2582.58,135503,76742.3
2559.21,103833,76742.3
2691.88,138905,76742.3
2806.75,84491.7,76742.3
2733.5,82717.6,76742.3
2766.49,91115.2,76742.3
2883.27,123174,76742.3
2746.99,81817.6,76742.3
2720.53,68102.9,76742.3
2809.99,68760.4,76742.3
2878.49,159403,76742.3
3262.8,60660.4,76742.3
3232.03,88111.9,76742.3
3401.91,106941,76742.3
3429.38,97062.8,76742.3
3348.79,71000.3,76742.3
3425.67,97564.4,76742.3
3654.37,123594,76742.3
3871.62,158587,76742.3
4062.6,128460,76742.3
4327.94,211582,76742.3
4161.66,112901,76742.3
4387.4,127476,76742.3
4278.92,144399,76742.3
4105.37,113724,76742.3
4150.45,70163.1,76742.3
4066.6,90644.6,76742.3
4005.1,169139,76742.3
4089.7,96649.1,76742.3
4141.09,72358.4,76742.3
4318.35,82901.9,76742.3
4364.41,46159.8,76742.3
4352.3,42516,76742.3
4345.75,75486.1,76742.3
4390.31,100801,76742.3
4597.31,68471.6,76742.3
4583.02,72293.6,76742.3
4735.11,102013,76742.3
4921.85,160770,76742.3
4573.8,102823,76742.3
4612.92,170399,76742.3
4267.45,158411,76742.3
4409.08,110931,76742.3
4618.71,70531.2,76742.3
4635.6,180364,76742.3
4326.45,77087.3,76742.3
4335.13,108075,76742.3
4245.89,88757.8,76742.3
4217.9,107042,76742.3
4158.92,186540,76742.3
3870.29,317593,76742.3
3243.08,448552,76742.3
3713.76,169362,76742.3
3698.92,96068.1,76742.3
3689.61,147927,76742.3
4100.28,123215,76742.3
3907.96,86645.1,76742.3
3882.16,145125,76742.3
3617.27,114717,76742.3
3600.83,67820.3,76742.3
3788.02,49661.8,76742.3
3667.52,100195,76742.3
3932.83,63252.3,76742.3
3892.7,117596,76742.3
4212.2,92228.2,76742.3
4195.65,97803.9,76742.3
4172.79,67493.7,76742.3
4360.62,60583.8,76742.3
4403.09,71201.5,76742.3
4401.32,81867.3,76742.3
4314.18,64082,76742.3
4218.66,63613.2,76742.3
4321.44,61692.9,76742.3
4371.94,40202.1,76742.3
4435.81,71366.9,76742.3
4611.7,110192,76742.3
4777.49,98485,76742.3
4763.36,70482.8,76742.3
4824.2,163916,76742.3
5432.62,215019,76742.3
5637.26,76224.4,76742.3
5824.71,101637,76742.3
5677.35,61358.9,76742.3
5759.25,65637.4,76742.3
5598.58,122020,76742.3
5576.71,83056.1,76742.3
5698.62,123861,76742.3
5993.11,112944,76742.3
6006.65,105031,76742.3
5982.86,137140,76742.3
5903.61,143736,76742.3
5513.08,105839,76742.3
5734.0,93675.6,76742.3
5887.62,83933.5,76742.3
5764.56,53232.2,76742.3
5726.61,163056,76742.3
6147.7,78624.3,76742.3
6124.28,101250,76742.3
6449.1,133192,76742.3
6737.78,238796,76742.3
7024.81,154887,76742.3
7146.98,106603,76742.3
7363.8,105727,76742.3
7389.55,159688,76742.3
6959.27,101045,76742.3
7102.23,220224,76742.3
7444.36,126770,76742.3
7129.59,222001,76742.3
6565.8,135719,76742.3
6339.87,269833,76742.3
5878.09,178341,76742.3
6522.45,96502.1,76742.3
6597.06,131120,76742.3
7283.02,133938,76742.3
7853.68,117347,76742.3
7699.95,74382.1,76742.3
7781.02,68618.9,76742.3
8042.64,75703.6,76742.3
8245.87,115454,76742.3
8099.92,65811.7,76742.3
8234.5,68010.7,76742.3
8013.38,72994.6,76742.3
8203.45,84670.4,76742.3
8754.62,85892,76742.3
9318.42,106903,76742.3
9732.63,87754.9,76742.3
9906.04,233325,76742.3
9848.05,187009,76742.3
9947.08,131919,76742.3
10861.47,86825.5,76742.3
10912.72,122126,76742.3
11244.2,93173.9,76742.3
11624.37,89687.2,76742.3
11667.13,191577,76742.3
13750.09,297109,76742.3
16867.98,286762,76742.3
16048.18,181980,76742.3
14839.98,201620,76742.3
15060.45,159725,76742.3
16733.29,132847,76742.3
17083.9,155407,76742.3
16286.82,107918,76742.3
16467.91,153651,76742.3
17594.08,112174,76742.3
19346.6,117408,76742.3
19065.71,139251,76742.3
18971.19,174543,76742.3
17521.73,227676,76742.3
16461.09,163735,76742.3
15632.12,466981,76742.3
13664.97,170169,76742.3
14396.63,182417,76742.3
13789.95,107476,76742.3
13830.19,143135,76742.3
15757.02,138705,76742.3
15416.34,170367,76742.3
14398.45,118875,76742.3
14392.14,182065,76742.3
12532.38,111271,76742.3
13850.49,78425.2,76742.3
13444.88,137732,76742.3
14754.09,106543,76742.3
15156.49,110969,76742.3
15180.08,141960,76742.3
16954.76,83928,76742.3
17174.5,79006.4,76742.3
16228.26,142454,76742.3
14976.17,99730.6,76742.3
14468.09,142304,76742.3
14920.36,173452,76742.3
13308.06,102068,76742.3
13841.19,71300.9,76742.3
14244.12,81536,76742.3
13638.63,84089.8,76742.3
13634.6,325703,76742.3
11282.49,348632,76742.3
11162.7,204918,76742.3
11175.52,110886,76742.3
11521.82,119085,76742.3
12783.54,130428,76742.3
11549.98,165723,76742.3
10814.52,158869,76742.3
10853.78,115805,76742.3
11428.11,93317.8,76742.3
11175.87,142351,76742.3
11104.34,90873.8,76742.3
11460.39,87917.2,76742.3
11767.74,80713.7,76742.3
11234.32,164073,76742.3
10107.4,122260,76742.3
10226.86,208919,76742.3
9114.73,322596,76742.3
8872.87,139226,76742.3
9251.27,164609,76742.3
8218.05,341829,76742.3
6936.43,495883,76742.3
7701.25,271450,76742.3
7593.78,193040,76742.3
8259.26,162280,76742.3
8696.83,155617,76742.3
8569.32,123294,76742.3
8084.61,124924,76742.3
8911.17,98632.9,76742.3
8544.69,133703,76742.3
9485.64,168777,76742.3
10033.75,105557,76742.3
10188.73,123660,76742.3
11097.21,154431,76742.3
10418.12,108244,76742.3
11182.28,142449,76742.3
11256.78,183274,76742.3
10481.66,175506,76742.3
9847.96,139374,76742.3
10175.51,125270,76742.3
9705.73,82430.4,76742.3
9610.11,117416,76742.3
10326.5,99772.4,76742.3
10594.76,105435,76742.3
10334.44,88432.4,76742.3
10929.37,77195.5,76742.3
11043.12,71279.4,76742.3
11465.36,61016.4,76742.3
11503.94,68323.5,76742.3
11440.33,109877,76742.3
10735.45,183060,76742.3
9928.56,154879,76742.3
9316.77,233598,76742.3
9252.76,117409,76742.3
8797.27,149878,76742.3
9543.98,152960,76742.3
9142.27,133768,76742.3
9160.12,161775,76742.3
8216.22,187366,76742.3
8267.95,129688,76742.3
8283.23,111641,76742.3
7882.67,198796,76742.3
8215.5,171830,76742.3
8623.14,131960,76742.3
8920.53,109985,76742.3
8911.37,116523,76742.3
8724.98,109649,76742.3
8935.51,93296.2,76742.3
8548.39,76775.6,76742.3
8472.56,131860,76742.3
8152.18,116523,76742.3
7808.42,82590.6,76742.3
7959.78,185806,76742.3
7106.62,229838,76742.3
6853.75,129526,76742.3
6943.77,131344,76742.3
6835.58,106513,76742.3
7074.65,122807,76742.3
7434.3,123910,76742.3
6815.5,114427,76742.3
6790.45,90749.2,76742.3
6634.86,81312.8,76742.3
6917.2,60386.2,76742.3
7049.92,130534,76742.3
6789.53,62035.5,76742.3
6871.07,64802.3,76742.3
6977.04,197277,76742.3
7927.73,145665,76742.3
7898.74,66678.6,76742.3
8022.51,68822.1,76742.3
8376.73,87681.8,76742.3
8079.77,71933.6,76742.3
7921.65,73050.1,76742.3
8189.92,72821,76742.3
8301.82,114731,76742.3
8877.15,93635.2,76742.3
8935.85,68212.8,76742.3
8823.46,61895.9,76742.3
8967.86,136352,76742.3
9657.69,192797,76742.3
8873.57,111690,76742.3
9289.01,82025.4,76742.3
8938.47,83347.1,76742.3
9349.94,68227,76742.3
9407.35,61631.4,76742.3
9248.25,74147.8,76742.3
9077.28,57618.4,76742.3
9232.19,90632,76742.3
9746.26,68689.8,76742.3
9700.37,68875.8,76742.3
9846.44,62904.5,76742.3
9643.99,73842.4,76742.3
9377.08,72659.1,76742.3
9196.13,67939.1,76742.3
9321.52,67916,76742.3
9032.22,134727,76742.3
8420.82,92805.9,76742.3
8488.07,61066.9,76742.3
8709.46,101370,76742.3
8672.88,84517.8,76742.3
8480.16,95203.5,76742.3
8342.69,74445.8,76742.3
8071.04,68665.7,76742.3
8247.91,45978.2,76742.3
8249.24,49694.2,76742.3
8533.22,54602.8,76742.3
8419.67,66032.5,76742.3
7992.75,120597,76742.3
7505.77,109710,76742.3
7584.78,84630.6,76742.3
7475.36,48994.1,76742.3
7355.06,46446.4,76742.3
7362.23,72505.5,76742.3
7118.88,86536.7,76742.3
7474.75,67797.6,76742.3
7393.02,60780.5,76742.3
7501.74,61082.2,76742.3
7530.55,47436,76742.3
7643.26,42988.8,76742.3
7719.73,56223.9,76742.3
7503.32,58424.8,76742.3
7629.4,51911.4,76742.3
7661.79,44318.4,76742.3
7700.4,40500.9,76742.3
7627.56,28511,76742.3
7513.76,127797,76742.3
6773.72,71169.6,76742.3
6887.43,75997.3,76742.3
6556.94,124304,76742.3
6310.43,95038.7,76742.3
6643.63,57731.4,76742.3
6396.71,35851.4,76742.3
6503.1,34359.9,76742.3
6457.78,65285.6,76742.3
6714.56,54949.8,76742.3
6741.28,59674.5,76742.3
6761.27,43765.9,76742.3
6720.64,137347,76742.3
6051.47,57011.6,76742.3
6166.36,110833,76742.3
6157.78,79086.4,76742.3
6260.4,62925.3,76742.3
6092.26,62639.8,76742.3
6141.57,63585.5,76742.3
5870.81,92885,76742.3
6203.81,65571.2,76742.3
6385.43,40809.5,76742.3
6342.69,73069.2,76742.3
6616.6,54662,76742.3
6508.43,62355.8,76742.3
6589.77,63771.7,76742.3
6534.81,47259.7,76742.3
6602.03,41785.1,76742.3
6758.08,39671.1,76742.3
6707.46,48761.4,76742.3
6668.84,72513.3,76742.3
6306.87,51054.7,76742.3
6394.36,65555.4,76742.3
6253.66,50964.4,76742.3
6229.61,27713.2,76742.3
6268.32,34225.9,76742.3
6364.26,74798.5,163167
6740.54,112707,243917
7326.76,105819,229243
7383.39,70179.4,153327
7477.1,80874.9,153327
7333.93,40295.8,153327
7405.4,47479.8,153327
7398.64,96722,153327
7718.0,143800,153327
8395.81,89988.2,153327
8170.37,78993.9,153327
7937.1,80336.5,153327
8182.88,36136.1,153327
8230.82,34073.4,153327
8216.7,83918.8,153327
8176.08,97152.1,153327
7736.25,78466.6,153327
7610.9,55711.8,153327
7542.34,79126.6,153327
7417.6,74300.4,153327
7017.89,52556,153327
7042.57,58545,153327
6945.77,82683.8,153327
6723.29,130418,153327
6285.06,89588.1,153327
6543.25,100857,153327
6152.95,87651.1,153327
6242.53,57916.2,153327
6322.41,71073.6,153327
6263.2,125197,153327
6199.63,132926,153327
6274.22,71357.9,153327
6323.81,73383.1,153327
6591.18,52093.8,153327
6405.74,39452.9,153327
6502.24,61983.3,153327
6270.09,61753.9,153327
6491.09,116097,153327
6366.14,52740.3,153327
6539.13,58037.1,153327
6708.94,38189.1,153327
6749.71,39682.9,153327
6720.6,59984.3,153327
6915.92,69448,153327
7091.38,50361.9,153327
7051.61,61266.9,153327
6998.76,49774.4,153327
7026.96,41873.8,153327
7203.46,61424.4,153327
7301.25,42451.2,153327
7270.05,46681.9,153327
7369.89,113371,153327
6705.06,127586,153327
6515.42,53170.8,153327
6413.12,49719.1,153327
6200.23,38701,153327
6249.07,50695.9,153327
6324.43,51401.2,153327
6295.54,52814.8,153327
6337.08,65684.5,153327
6492.17,58029.1,153327
6485.39,31894.7,153327
6522.68,30897.5,153327
6502.44,62738.6,153327
6261.33,55076.9,153327
6346.44,71293,153327
6398.83,46802.1,153327
6505.97,85295.5,153327
6762.07,38829.9,153327
6716.6,25143.8,153327
6702.73,48934.1,153327
6583.53,65381.8,153327
6437.74,40752.6,153327
6462.6,52542,153327
6686.13,74353.4,153327
6635.4,37296.3,153327
6603.75,26335.1,153327
6623.82,38927,153327
6594.98,40624.2,153327
6525.46,47186,153327
6492.61,42143,153327
6580.0,39731.3,153327
6632.88,24787.6,153327
6589.94,27272.7,153327
6601.46,47216.8,153327
6650.07,32204.2,153327
6631.79,49264.4,153327
6581.07,104258,153327
6209.47,46195.9,153327
6252.1,21914.8,153327
6267.27,34130.1,153327
6277.73,177320,153327
6612.69,49191.3,153327
6583.05,33538.6,153327
6576.4,50725.3,153327
6489.37,36599.6,153327
6469.28,19543.8,153327
6490.6,16019.5,153327
6509.87,31239,153327
6484.32,34071.6,153327
6470.63,34111.7,153327
6476.52,35706.9,153327
6462.77,33284.5,153327
6457.21,19092.9,153327
6470.17,16806.7,153327
6470.74,53760.5,153327
6314.38,42701.2,153327
6309.11,38823.4,153327
6342.81,31397.7,153327
6381.3,27987.6,153327
6394.65,28808.4,153327
6376.55,27317,153327
6467.05,24142,153327
6433.53,37162.4,153327
6479.72,55100.4,153327
6530.94,42073.4,153327
6446.06,37086,153327
6377.99,14658.4,153327
6396.39,20337,153327
6408.18,28338.6,153327
6375.08,35761.3,153327
6339.17,178423,153327
5740.51,147895,153327
5647.5,71050.8,153327
5586.97,29517.8,153327
5567.95,41702,153327
5615.26,207964,153327
4809.62,315023,153327
4441.81,152286,153327
4593.04,83715.4,153327
4320.68,121719,153327
4343.42,123091,153327
3854.11,213927,153327
4004.46,185986,153327
3784.77,147999,153327
3822.99,175436,153327
4263.52,112103,153327
4286.85,121994,153327
4009.67,67774.6,153327
4197.7,62748.8,153327
4143.86,107401,153327
3871.41,94655.3,153327
3948.44,83811.6,153327
3737.53,159524,153327
3485.18,206088,153327
3420.57,104091,153327
3461.07,83347.8,153327
3592.84,81855.3,153327
3467.16,67519.7,153327
3401.02,74415.9,153327
3485.59,84592,153327
3305.11,89133.4,153327
3235.48,51317.4,153327
3232.51,45102.5,153327
3255.37,119831,153327
3548.19,91609.5,153327
3715.85,163016,153327
3736.54,180026,153327
4137.66,128508,153327
3898.81,63672.6,153327
4045.24,58294.4,153327
4007.63,109869,153327
4081.95,95683.6,153327
3834.73,68965.1,153327
3848.78,81652.8,153327
3646.09,92882.4,153327
3947.86,54702.2,153327
3797.06,49797,153327
3896.21,54221.5,153327
3747.39,45104.3,153327
3880.15,54034.7,153327
3961.01,45585.2,153327
3835.86,44398.9,153327
3874.06,35766.7,153327
3855.39,58879,153327
4102.85,51541.2,153327
4050.4,65973.5,153327
4040.75,55130.1,153327
4048.34,108277,153327
3668.15,63070.2,153327
3669.2,28343.3,153327
3664.38,45682.7,153327
3551.24,56100,153327
3703.9,54154.7,153327
3621.24,53843.6,153327
3643.99,46181.3,153327
3685.3,32419,153327
3648.05,38341.3,153327
3729.78,49198.4,153327
3567.73,36101.4,153327
3571.92,53586.9,153327
3602.04,37910.4,153327
3572.05,31630.6,153327
3598.52,32679.7,153327
3582.89,29201.1,153327
3596.5,26261.5,153327
3565.08,59700.1,153327
3453.42,46304.1,153327
3418.25,42399.6,153327
3467.21,37365.7,153327
3434.13,41976.4,153327
3461.63,27103.5,153327
3508.68,23044.9,153327
3449.62,23959.6,153327
3431.24,24459.5,153327
3447.66,44281.8,153327
3394.89,28811.3,153327
3375.33,89444.2,153327
3660.03,25880.8,153327
3652.26,30046.3,153327
3685.14,40461.6,153327
3611.34,45717.1,153327
3617.41,40664.2,153327
3605.87,32779.3,153327
3588.72,36251.4,153327
3593.49,24003.6,153327
3617.24,36849.3,153327
3670.92,98729,153327
3912.57,74127.6,153327
3924.24,53048.9,153327
3974.05,47433.9,153327
3937.04,43006.6,153327
3983.53,57002.5,153327
4149.09,80391.7,153327
3771.62,48406.4,153327
3845.51,33253.1,153327
3817.88,46011.1,153327
3830.72,44353.4,153327
3823.37,26522.3,153327
3831.48,19283.7,153327
3842.94,16769.9,153327
3812.31,39278.2,153327
3731.28,43262.3,153327
3874.18,33536.9,153327
3874.98,37619.4,153327
3882.61,39428.2,153327
3868.02,27600,153327
3947.74,17404.2,153327
3929.84,32708.5,153327
3874.89,33655.4,153327
3888.57,27922.7,153327
3878.44,34554.4,153327
3881.44,32133,153327
3927.08,41319.8,153327
4027.01,17033.6,153327
3998.0,27416.9,153327
3988.85,29686.2,153327
4024.14,36862.1,153327
4056.75,44251.5,153327
3996.93,22671.8,153327
4000.84,18486.2,153327
4007.21,16112,153327
3994.11,34191.8,153327
3924.55,23873.1,153327
3942.22,37132.4,153327
4045.98,25343.1,153327
4036.45,41843.3,153327
4111.38,24906.3,153327
4118.13,13792.7,153327
4112.69,36921.6,153327
4151.32,172473,153327
4906.93,159843,153327
4976.59,74544.9,153327
4913.36,56130.8,153327
5047.23,54180.9,153327
5057.25,47200.4,153327
5201.16,69803.6,153327
5294.09,48552.2,153327
5201.3,65813.8,153327
5318.6,69622.9,153327
5048.56,43762.9,153327
5081.5,23342.2,153327
5080.66,21193,153327
5165.59,40402.5,153327
5037.27,40370,153327
5212.81,37225.7,153327
5236.26,35511.1,153327
5289.75,30110,153327
5295.53,23214.5,153327
5326.18,25466.8,153327
5305.74,45346.7,153327
5394.67,66448.9,153327
5539.1,61651.2,153327
5454.58,70755.7,153327
5162.67,70191.2,153327
5234.09,21693,153327
5233.47,25294.9,153327
5272.45,31947.4,153327
5237.96,32567.5,153327
5350.64,27410.6,153327
5389.54,35089.4,153327
5500.72,75434.9,153327
5753.38,45628.3,153327
5840.08,25481.5,153327
5794.14,34979.7,153327
5748.17,59556.9,153327
5819.57,40967.6,153327
5998.71,51005.3,153327
6171.96,68160.1,153327
6358.29,135248,153327
7191.36,142892,153327
6977.63,149083,153327
7806.36,122383,153327
7980.13,86162.6,153327
8183.83,95341.7,153327
7874.11,141483,153327
7371.96,41327.9,153327
7266.08,91218.1,153327
8193.14,80672.8,153327
7998.29,45005,153327
7947.93,54216.7,153327
7626.89,50121.1,153327
7876.5,51604.2,153327
7996.4,22294.7,153327
8059.13,57648.9,153327
8726.23,57692.2,153327
8785.17,41445.1,153327
8718.85,44056.7,153327
8664.56,95189.1,153327
8276.25,60143.2,153327
8550.67,26884.2,153327
8555.87,25506.1,153327
8737.91,63486.2,153327
8114.49,103553,153327
7677.47,49771.7,153327
7791.29,44397.5,153327
7807.36,51105.1,153327
8002.63,23469.9,153327
7933.78,30301.7,153327
7643.44,43155,153327
8021.0,35850.4,153327
7917.32,49460.3,153327
8174.14,38536.2,153327
8235.57,50384,153327
8693.96,38140.2,153327
8853.56,84289.2,153327
8979.18,65486,153327
9336.01,51829.1,153327
9081.71,32012.7,153327
9280.54,45144.4,153327
9536.85,77828.7,153327
10218.87,115794,153327
10689.54,57082,153327
10855.99,52118.4,153327
11035.74,84123.7,153327
11740.34,211450,153327
12913.28,202429,153327
11154.09,120701,153327
12355.06,81875.2,153327
11884.1,80893.4,153327
10769.05,115740,153327
10591.87,120995,153327
10844.13,115565,153327
11981.61,71141,153327
11156.52,66066.8,153327
10993.25,48172.2,153327
